transaction_id,customer_id,product_id,purchase_date,quantity,price
TXN_0004670,CUST_00832,PROD_00010,2025-06-16,1,165.05
TXN_0004671,CUST_00437,PROD_00366,2023-04-23,3,265.19
TXN_0004672,CUST_00721,PROD_00026,2025-06-06,1,26.76
TXN_0004673,CUST_00101,PROD_00261,2025-01-09,1,200.17
TXN_0004674,CUST_00426,PROD_00456,2025-04-18,2,1375.26
TXN_0004675,CUST_00857,PROD_00441,2025-05-30,2,459.98
TXN_0004676,CUST_00658,PROD_00017,2025-06-04,1,139.94
TXN_0004677,CUST_00487,PROD_00081,2025-05-21,1,1785.69
TXN_0004678,CUST_00757,PROD_00297,2025-07-09,2,422.08
TXN_0004679,CUST_00686,PROD_00390,2022-06-17,1,23.22
TXN_0004680,CUST_00922,PROD_00468,2025-07-06,2,43.75
TXN_0004681,CUST_00416,PROD_00493,2025-06-29,1,611.92
TXN_0004682,CUST_00557,PROD_00095,2025-05-12,1,494.2
TXN_0004683,CUST_00721,PROD_00144,2025-05-07,1,510.33
TXN_0004684,CUST_00513,PROD_00333,2025-07-02,1,479.05
TXN_0004685,CUST_00630,PROD_00315,2025-03-22,1,407.71
TXN_0004686,CUST_00027,PROD_00104,2025-05-03,1,55.22
TXN_0004687,CUST_00053,PROD_00343,2025-04-06,1,413.76
TXN_0004688,CUST_00446,PROD_00486,2025-04-07,2,420.71
TXN_0004689,CUST_00333,PROD_00262,2025-05-20,2,1298.93
TXN_0004690,CUST_00432,PROD_00189,2025-06-28,3,1168.38
TXN_0004691,CUST_00267,PROD_00070,2025-01-20,2,140.68
TXN_0004692,CUST_00276,PROD_00108,2024-12-31,1,43.1
TXN_0004693,CUST_00856,PROD_00419,2024-11-19,1,12.31
TXN_0004694,CUST_00360,PROD_00165,2022-12-15,2,121.74
TXN_0004695,CUST_00622,PROD_00475,2025-06-22,1,476.44
TXN_0004696,CUST_00686,PROD_00154,2023-01-05,1,11.58
TXN_0004697,CUST_00329,PROD_00192,2025-04-09,1,109.68
TXN_0004698,CUST_00989,PROD_00181,2024-12-28,2,421.24
TXN_0004699,CUST_00042,PROD_00372,2025-06-28,2,25.41
TXN_0004700,CUST_00932,PROD_00362,2025-06-20,1,154.39
TXN_0004701,CUST_00789,PROD_00015,2025-05-29,1,1290.98
TXN_0004702,CUST_00332,PROD_00318,2025-06-04,1,570.49
TXN_0004703,CUST_00827,PROD_00450,2023-11-17,2,145.35
TXN_0004704,CUST_00649,PROD_00039,2024-06-02,1,499.74
TXN_0004705,CUST_00902,PROD_00407,2025-05-18,3,1802.19
TXN_0004706,CUST_00217,PROD_00224,2022-07-22,1,84.28
TXN_0004707,CUST_00142,PROD_00266,2025-07-04,2,329.19
TXN_0004708,CUST_00470,PROD_00305,2025-03-17,2,423.72
TXN_0004709,CUST_00775,PROD_00006,2024-07-18,3,851.49
TXN_0004710,CUST_00238,PROD_00200,2025-04-06,1,262.56
TXN_0004711,CUST_00227,PROD_00492,2024-11-01,1,782.41
TXN_0004712,CUST_00704,PROD_00143,2025-02-26,1,144.33
TXN_0004713,CUST_00827,PROD_00488,2023-08-23,2,455.33
TXN_0004714,CUST_00927,PROD_00404,2025-07-10,1,780.0
TXN_0004715,CUST_00961,PROD_00436,2024-04-08,1,35.44
TXN_0004716,CUST_00119,PROD_00092,2024-11-19,3,308.8
TXN_0004717,CUST_00649,PROD_00394,2023-06-20,3,230.83
TXN_0004718,CUST_00396,PROD_00451,2025-07-07,2,311.84
TXN_0004719,CUST_00775,PROD_00063,2024-09-14,1,105.77
TXN_0004720,CUST_00706,PROD_00049,2025-05-12,2,625.33
TXN_0004721,CUST_00395,PROD_00486,2025-02-28,2,420.71
TXN_0004722,CUST_00360,PROD_00291,2022-07-29,1,25.1
TXN_0004723,CUST_00101,PROD_00119,2025-02-26,1,49.36
TXN_0004724,CUST_00470,PROD_00194,2024-08-08,1,365.34
TXN_0004725,CUST_00432,PROD_00262,2025-05-04,1,1298.93
TXN_0004726,CUST_00351,PROD_00396,2025-03-09,2,21.73
TXN_0004727,CUST_00673,PROD_00231,2024-05-31,2,44.81
TXN_0004728,CUST_00226,PROD_00149,2025-07-05,1,1265.64
TXN_0004729,CUST_00531,PROD_00078,2025-02-04,1,66.72
TXN_0004730,CUST_00442,PROD_00105,2024-04-19,1,110.36
TXN_0004731,CUST_00531,PROD_00445,2025-06-05,1,1430.06
TXN_0004732,CUST_00227,PROD_00052,2022-06-21,3,135.29
TXN_0004733,CUST_00690,PROD_00073,2025-04-25,1,773.79
TXN_0004734,CUST_00228,PROD_00359,2024-09-23,1,360.91
TXN_0004735,CUST_00953,PROD_00185,2024-10-17,1,785.07
TXN_0004736,CUST_00820,PROD_00101,2025-05-26,2,30.22
TXN_0004737,CUST_00757,PROD_00248,2025-07-09,1,357.94
TXN_0004738,CUST_00748,PROD_00027,2025-02-07,1,40.05
TXN_0004739,CUST_00184,PROD_00198,2025-06-12,1,443.48
TXN_0004740,CUST_00298,PROD_00425,2025-02-28,1,771.15
TXN_0004741,CUST_00704,PROD_00192,2025-04-17,2,109.68
TXN_0004742,CUST_00711,PROD_00429,2025-07-10,1,17.83
TXN_0004743,CUST_00820,PROD_00230,2025-04-26,1,1246.53
TXN_0004744,CUST_00763,PROD_00071,2024-12-08,1,671.79
TXN_0004745,CUST_00848,PROD_00393,2024-10-25,1,284.4
TXN_0004746,CUST_00708,PROD_00301,2023-11-17,2,108.56
TXN_0004747,CUST_00789,PROD_00300,2024-04-19,3,1494.76
TXN_0004748,CUST_00827,PROD_00099,2023-07-16,1,996.9
TXN_0004749,CUST_00106,PROD_00042,2023-01-23,2,53.76
TXN_0004750,CUST_00714,PROD_00221,2025-05-10,1,596.85
TXN_0004751,CUST_00216,PROD_00306,2024-08-28,2,22.53
TXN_0004752,CUST_00757,PROD_00066,2025-07-06,1,402.21
TXN_0004753,CUST_00763,PROD_00102,2025-06-26,2,772.11
TXN_0004754,CUST_00866,PROD_00433,2024-05-05,1,473.18
TXN_0004755,CUST_00961,PROD_00193,2024-01-10,2,429.17
TXN_0004756,CUST_00402,PROD_00088,2025-05-17,2,49.78
TXN_0004757,CUST_00654,PROD_00478,2025-04-25,1,490.85
TXN_0004758,CUST_00228,PROD_00424,2024-09-01,1,446.97
TXN_0004759,CUST_00070,PROD_00158,2025-05-08,1,772.12
TXN_0004760,CUST_00365,PROD_00426,2025-07-03,1,197.43
TXN_0004761,CUST_00937,PROD_00353,2025-03-10,2,130.87
TXN_0004762,CUST_00641,PROD_00408,2024-08-13,1,1577.24
TXN_0004763,CUST_00556,PROD_00012,2025-05-14,2,478.2
TXN_0004764,CUST_00599,PROD_00443,2025-06-14,2,966.48
TXN_0004765,CUST_00442,PROD_00495,2024-06-13,2,29.08
TXN_0004766,CUST_00487,PROD_00097,2025-04-10,1,558.41
TXN_0004767,CUST_00866,PROD_00132,2024-04-04,3,161.63
TXN_0004768,CUST_00190,PROD_00050,2024-03-21,1,29.44
TXN_0004769,CUST_00708,PROD_00285,2024-03-12,2,152.87
TXN_0004770,CUST_00431,PROD_00364,2025-04-07,1,43.17
TXN_0004771,CUST_00589,PROD_00159,2025-05-21,2,1823.44
TXN_0004772,CUST_00015,PROD_00475,2025-07-05,1,476.44
TXN_0004773,CUST_00557,PROD_00295,2025-05-25,2,572.91
TXN_0004774,CUST_00231,PROD_00159,2024-11-13,1,1823.44
TXN_0004775,CUST_00467,PROD_00136,2025-02-28,3,181.09
TXN_0004776,CUST_00353,PROD_00086,2025-03-20,1,518.6
TXN_0004777,CUST_00014,PROD_00097,2025-06-19,2,558.41
TXN_0004778,CUST_00288,PROD_00230,2023-04-24,1,1246.53
TXN_0004779,CUST_00259,PROD_00144,2025-04-29,1,510.33
TXN_0004780,CUST_00228,PROD_00288,2025-06-27,1,35.21
TXN_0004781,CUST_00708,PROD_00456,2025-06-10,1,1375.26
TXN_0004782,CUST_00976,PROD_00387,2025-01-04,2,1066.53
TXN_0004783,CUST_00969,PROD_00331,2024-11-24,1,11.93
TXN_0004784,CUST_00244,PROD_00483,2025-06-18,1,192.51
TXN_0004785,CUST_00323,PROD_00150,2025-06-10,1,291.15
TXN_0004786,CUST_00249,PROD_00310,2025-06-06,1,730.21
TXN_0004787,CUST_00163,PROD_00307,2025-03-03,1,41.56
TXN_0004788,CUST_00190,PROD_00030,2025-02-17,2,187.06
TXN_0004789,CUST_00174,PROD_00480,2025-07-08,1,556.11
TXN_0004790,CUST_00796,PROD_00069,2025-07-06,2,459.57
TXN_0004791,CUST_00228,PROD_00292,2024-10-08,2,163.12
TXN_0004792,CUST_00819,PROD_00294,2024-09-28,2,239.03
TXN_0004793,CUST_00371,PROD_00425,2025-02-10,2,771.15
TXN_0004794,CUST_00294,PROD_00213,2025-06-11,2,18.43
TXN_0004795,CUST_00970,PROD_00343,2025-07-04,1,413.76
TXN_0004796,CUST_00005,PROD_00407,2025-07-08,1,1802.19
TXN_0004797,CUST_00853,PROD_00419,2025-06-18,1,12.31
TXN_0004798,CUST_00785,PROD_00188,2025-07-09,1,234.07
TXN_0004799,CUST_00228,PROD_00103,2025-01-22,2,322.76
TXN_0004800,CUST_00106,PROD_00086,2024-05-11,1,518.6
TXN_0004801,CUST_00513,PROD_00338,2025-07-05,3,768.98
TXN_0004802,CUST_00992,PROD_00394,2025-01-23,3,230.83
TXN_0004803,CUST_00971,PROD_00416,2025-07-07,1,993.95
TXN_0004804,CUST_00398,PROD_00263,2025-06-02,2,1959.01
TXN_0004805,CUST_00942,PROD_00047,2024-10-04,2,20.68
TXN_0004806,CUST_00351,PROD_00435,2025-05-23,2,408.4
TXN_0004807,CUST_00393,PROD_00355,2025-06-24,2,226.81
TXN_0004808,CUST_00371,PROD_00135,2025-06-13,2,42.96
TXN_0004809,CUST_00866,PROD_00249,2024-09-16,1,12.01
TXN_0004810,CUST_00692,PROD_00366,2024-12-27,1,265.19
TXN_0004811,CUST_00143,PROD_00328,2025-02-08,3,66.1
TXN_0004812,CUST_00589,PROD_00010,2025-03-22,1,165.05
TXN_0004813,CUST_00980,PROD_00097,2024-10-07,1,558.41
TXN_0004814,CUST_00149,PROD_00359,2025-06-29,1,360.91
TXN_0004815,CUST_00190,PROD_00179,2024-11-02,2,384.47
TXN_0004816,CUST_00917,PROD_00257,2025-06-18,1,211.47
TXN_0004817,CUST_00907,PROD_00301,2025-01-02,2,108.56
TXN_0004818,CUST_00549,PROD_00248,2025-07-06,2,357.94
TXN_0004819,CUST_00572,PROD_00216,2025-03-28,1,49.91
TXN_0004820,CUST_00249,PROD_00201,2025-06-23,1,318.9
TXN_0004821,CUST_00402,PROD_00470,2024-11-07,1,639.69
TXN_0004822,CUST_00783,PROD_00370,2025-04-19,1,789.23
TXN_0004823,CUST_00180,PROD_00349,2024-08-04,2,80.41
TXN_0004824,CUST_00572,PROD_00228,2024-11-18,1,1543.93
TXN_0004825,CUST_00427,PROD_00408,2025-03-23,2,1577.24
TXN_0004826,CUST_00467,PROD_00463,2025-01-11,1,135.6
TXN_0004827,CUST_00572,PROD_00174,2025-03-14,1,694.25
TXN_0004828,CUST_00848,PROD_00091,2025-04-21,2,1370.39
TXN_0004829,CUST_00435,PROD_00399,2024-09-25,1,294.77
TXN_0004830,CUST_00850,PROD_00434,2025-07-03,3,336.58
TXN_0004831,CUST_00427,PROD_00406,2025-03-10,1,26.61
TXN_0004832,CUST_00706,PROD_00123,2025-07-08,1,323.77
TXN_0004833,CUST_00692,PROD_00146,2025-06-27,1,132.5
TXN_0004834,CUST_00616,PROD_00427,2025-06-05,1,24.63
TXN_0004835,CUST_00547,PROD_00431,2024-09-16,1,194.28
TXN_0004836,CUST_00408,PROD_00117,2025-02-21,1,1225.74
TXN_0004837,CUST_00721,PROD_00416,2025-04-21,1,993.95
TXN_0004838,CUST_00426,PROD_00188,2025-04-18,1,234.07
TXN_0004839,CUST_00200,PROD_00478,2023-07-21,1,490.85
TXN_0004840,CUST_00174,PROD_00094,2025-07-10,1,81.01
TXN_0004841,CUST_00832,PROD_00082,2025-06-30,2,182.75
TXN_0004842,CUST_00827,PROD_00283,2025-03-26,1,579.25
TXN_0004843,CUST_00042,PROD_00359,2025-06-04,1,360.91
TXN_0004844,CUST_00053,PROD_00404,2025-04-07,1,780.0
TXN_0004845,CUST_00371,PROD_00419,2025-06-27,2,12.31
TXN_0004846,CUST_00427,PROD_00409,2025-02-25,1,238.51
TXN_0004847,CUST_00263,PROD_00234,2024-11-01,2,844.71
TXN_0004848,CUST_00014,PROD_00133,2025-06-09,3,555.7
TXN_0004849,CUST_00783,PROD_00144,2025-06-01,2,510.33
TXN_0004850,CUST_00437,PROD_00378,2022-09-23,1,33.81
TXN_0004851,CUST_00217,PROD_00061,2024-05-05,1,1362.28
TXN_0004852,CUST_00243,PROD_00076,2025-07-06,3,558.51
TXN_0004853,CUST_00873,PROD_00247,2023-07-19,2,41.78
TXN_0004854,CUST_00589,PROD_00449,2025-06-03,1,196.66
TXN_0004855,CUST_00329,PROD_00415,2025-04-03,3,19.86
TXN_0004856,CUST_00356,PROD_00343,2025-06-09,1,413.76
TXN_0004857,CUST_00143,PROD_00097,2025-03-20,1,558.41
TXN_0004858,CUST_00321,PROD_00476,2025-07-02,3,497.49
TXN_0004859,CUST_00795,PROD_00454,2025-06-14,2,19.68
TXN_0004860,CUST_00549,PROD_00008,2025-06-18,1,578.38
TXN_0004861,CUST_00472,PROD_00257,2025-04-11,2,211.47
TXN_0004862,CUST_00866,PROD_00038,2025-06-02,3,275.72
TXN_0004863,CUST_00402,PROD_00007,2025-02-04,3,728.4
TXN_0004864,CUST_00431,PROD_00104,2024-11-09,3,55.22
TXN_0004865,CUST_00739,PROD_00255,2025-06-06,1,42.14
TXN_0004866,CUST_00549,PROD_00410,2025-05-14,1,28.32
TXN_0004867,CUST_00031,PROD_00305,2024-08-03,3,423.72
TXN_0004868,CUST_00734,PROD_00290,2025-01-06,1,169.03
TXN_0004869,CUST_00263,PROD_00153,2024-09-05,2,130.64
TXN_0004870,CUST_00231,PROD_00226,2025-07-02,2,387.93
TXN_0004871,CUST_00416,PROD_00261,2025-04-29,3,200.17
TXN_0004872,CUST_00393,PROD_00456,2025-01-22,1,1375.26
TXN_0004873,CUST_00267,PROD_00418,2024-11-24,1,973.93
TXN_0004874,CUST_00864,PROD_00006,2025-07-06,2,851.49
TXN_0004875,CUST_00612,PROD_00240,2024-06-08,3,474.63
TXN_0004876,CUST_00998,PROD_00439,2025-05-04,2,20.4
TXN_0004877,CUST_00446,PROD_00097,2024-08-31,3,558.41
TXN_0004878,CUST_00005,PROD_00471,2025-07-10,1,1714.88
TXN_0004879,CUST_00440,PROD_00499,2025-07-06,1,1349.87
TXN_0004880,CUST_00067,PROD_00225,2025-05-17,1,380.41
TXN_0004881,CUST_00866,PROD_00204,2024-04-30,3,979.84
TXN_0004882,CUST_00816,PROD_00370,2022-07-07,1,789.23
TXN_0004883,CUST_00101,PROD_00490,2024-08-04,2,1922.26
TXN_0004884,CUST_00816,PROD_00416,2022-06-12,1,993.95
TXN_0004885,CUST_00005,PROD_00256,2025-07-06,1,465.68
TXN_0004886,CUST_00917,PROD_00415,2025-07-10,2,19.86
TXN_0004887,CUST_00673,PROD_00168,2025-02-09,1,1760.33
TXN_0004888,CUST_00814,PROD_00070,2025-04-27,1,140.68
TXN_0004889,CUST_00473,PROD_00218,2025-06-04,2,416.81
TXN_0004890,CUST_00268,PROD_00214,2024-12-26,1,767.02
TXN_0004891,CUST_00917,PROD_00485,2025-06-25,2,785.41
TXN_0004892,CUST_00867,PROD_00343,2025-04-30,1,413.76
TXN_0004893,CUST_00356,PROD_00249,2025-05-16,3,12.01
TXN_0004894,CUST_00612,PROD_00407,2024-09-08,1,1802.19
TXN_0004895,CUST_00014,PROD_00387,2025-06-01,1,1066.53
TXN_0004896,CUST_00163,PROD_00445,2025-05-13,1,1430.06
TXN_0004897,CUST_00294,PROD_00272,2025-05-16,1,34.99
TXN_0004898,CUST_00333,PROD_00346,2025-05-30,2,1331.84
TXN_0004899,CUST_00671,PROD_00335,2025-04-03,1,27.31
TXN_0004900,CUST_00184,PROD_00141,2025-07-08,3,1181.91
TXN_0004901,CUST_00457,PROD_00425,2025-04-14,1,771.15
TXN_0004902,CUST_00467,PROD_00249,2025-05-25,1,12.01
TXN_0004903,CUST_00236,PROD_00100,2025-04-21,2,46.34
TXN_0004904,CUST_00143,PROD_00074,2025-01-13,2,1222.09
TXN_0004905,CUST_00816,PROD_00189,2024-07-02,2,1168.38
TXN_0004906,CUST_00149,PROD_00490,2025-06-27,2,1922.26
TXN_0004907,CUST_00826,PROD_00275,2025-04-28,2,521.77
TXN_0004908,CUST_00174,PROD_00493,2025-07-07,3,611.92
TXN_0004909,CUST_00971,PROD_00379,2025-02-04,1,69.35
TXN_0004910,CUST_00149,PROD_00284,2025-05-08,1,29.87
TXN_0004911,CUST_00371,PROD_00324,2025-05-10,2,40.44
TXN_0004912,CUST_00149,PROD_00118,2025-02-23,1,665.7
TXN_0004913,CUST_00200,PROD_00208,2023-08-13,1,129.19
TXN_0004914,CUST_00942,PROD_00033,2025-01-05,1,1373.41
TXN_0004915,CUST_00106,PROD_00422,2024-05-20,2,41.41
TXN_0004916,CUST_00398,PROD_00424,2025-05-20,1,446.97
TXN_0004917,CUST_00998,PROD_00114,2025-05-15,2,48.24
TXN_0004918,CUST_00589,PROD_00410,2025-03-05,1,28.32
TXN_0004919,CUST_00426,PROD_00458,2025-07-08,3,585.67
TXN_0004920,CUST_00243,PROD_00109,2025-05-13,3,1524.62
TXN_0004921,CUST_00408,PROD_00102,2025-02-28,1,772.11
TXN_0004922,CUST_00673,PROD_00081,2024-05-27,2,1785.69
TXN_0004923,CUST_00024,PROD_00471,2024-04-19,1,1714.88
TXN_0004924,CUST_00042,PROD_00311,2025-06-11,3,785.77
TXN_0004925,CUST_00024,PROD_00080,2023-06-03,2,84.16
TXN_0004926,CUST_00932,PROD_00441,2025-06-06,1,459.98
TXN_0004927,CUST_00273,PROD_00253,2025-07-02,2,127.71
TXN_0004928,CUST_00143,PROD_00326,2025-04-14,2,355.73
TXN_0004929,CUST_00692,PROD_00272,2025-04-12,1,34.99
TXN_0004930,CUST_00473,PROD_00338,2025-05-24,2,768.98
TXN_0004931,CUST_00053,PROD_00343,2025-05-14,2,413.76
TXN_0004932,CUST_00056,PROD_00499,2025-05-17,1,1349.87
TXN_0004933,CUST_00264,PROD_00024,2025-06-20,1,24.76
TXN_0004934,CUST_00333,PROD_00125,2025-05-29,2,1105.74
TXN_0004935,CUST_00396,PROD_00079,2024-05-11,1,223.81
TXN_0004936,CUST_00622,PROD_00284,2024-10-08,1,29.87
TXN_0004937,CUST_00249,PROD_00248,2025-05-28,2,357.94
TXN_0004938,CUST_00513,PROD_00448,2025-07-06,3,65.29
TXN_0004939,CUST_00267,PROD_00033,2024-12-26,1,1373.41
TXN_0004940,CUST_00969,PROD_00189,2023-06-22,1,1168.38
TXN_0004941,CUST_00819,PROD_00095,2025-04-19,1,494.2
TXN_0004942,CUST_00106,PROD_00020,2023-06-08,2,557.11
TXN_0004943,CUST_00572,PROD_00138,2025-04-09,1,290.6
TXN_0004944,CUST_00969,PROD_00370,2025-07-02,1,789.23
TXN_0004945,CUST_00857,PROD_00106,2025-06-24,1,128.64
TXN_0004946,CUST_00119,PROD_00023,2025-01-29,2,147.75
TXN_0004947,CUST_00014,PROD_00100,2025-06-01,1,46.34
TXN_0004948,CUST_00249,PROD_00200,2025-06-05,1,262.56
TXN_0004949,CUST_00332,PROD_00239,2025-06-12,1,42.33
TXN_0004950,CUST_00353,PROD_00398,2025-04-26,2,266.21
TXN_0004951,CUST_00721,PROD_00001,2025-06-04,2,1985.99
TXN_0004952,CUST_00530,PROD_00193,2025-06-07,3,429.17
TXN_0004953,CUST_00827,PROD_00448,2024-08-24,2,65.29
TXN_0004954,CUST_00971,PROD_00228,2025-01-08,1,1543.93
TXN_0004955,CUST_00228,PROD_00075,2025-07-02,3,1425.89
TXN_0004956,CUST_00364,PROD_00026,2024-07-11,1,26.76
TXN_0004957,CUST_00243,PROD_00264,2025-07-06,1,307.69
TXN_0004958,CUST_00969,PROD_00006,2023-12-27,2,851.49
TXN_0004959,CUST_00259,PROD_00197,2024-12-29,3,45.29
TXN_0004960,CUST_00446,PROD_00443,2025-03-30,1,966.48
TXN_0004961,CUST_00647,PROD_00384,2025-01-13,3,107.32
TXN_0004962,CUST_00572,PROD_00158,2025-03-25,2,772.12
TXN_0004963,CUST_00866,PROD_00113,2024-08-17,1,71.33
TXN_0004964,CUST_00077,PROD_00040,2024-12-22,1,702.12
TXN_0004965,CUST_00473,PROD_00365,2025-05-03,1,267.45
TXN_0004966,CUST_00597,PROD_00388,2025-02-27,1,781.41
TXN_0004967,CUST_00704,PROD_00414,2025-05-24,1,125.69
TXN_0004968,CUST_00298,PROD_00347,2024-12-30,1,970.95
TXN_0004969,CUST_00870,PROD_00315,2025-03-14,1,407.71
TXN_0004970,CUST_00524,PROD_00199,2025-06-06,1,145.53
TXN_0004971,CUST_00795,PROD_00203,2025-06-16,2,10.76
TXN_0004972,CUST_00026,PROD_00343,2025-05-13,2,413.76
TXN_0004973,CUST_00557,PROD_00349,2025-05-25,3,80.41
TXN_0004974,CUST_00447,PROD_00407,2025-05-15,2,1802.19
TXN_0004975,CUST_00710,PROD_00204,2025-05-24,3,979.84
TXN_0004976,CUST_00276,PROD_00161,2025-05-22,2,438.37
TXN_0004977,CUST_00826,PROD_00058,2024-06-03,3,425.12
TXN_0004978,CUST_00353,PROD_00370,2025-03-08,2,789.23
TXN_0004979,CUST_00106,PROD_00459,2025-03-22,2,245.95
TXN_0004980,CUST_00870,PROD_00267,2025-03-19,1,289.7
TXN_0004981,CUST_00704,PROD_00118,2025-06-25,1,665.7
TXN_0004982,CUST_00365,PROD_00292,2025-07-07,1,163.12
TXN_0004983,CUST_00925,PROD_00452,2025-06-20,3,48.32
TXN_0004984,CUST_00447,PROD_00186,2025-04-09,1,212.68
TXN_0004985,CUST_00014,PROD_00089,2025-05-08,3,213.67
TXN_0004986,CUST_00281,PROD_00356,2025-03-05,3,168.08
TXN_0004987,CUST_00053,PROD_00479,2025-03-28,1,1160.6
TXN_0004988,CUST_00788,PROD_00312,2024-05-16,1,289.94
TXN_0004989,CUST_00864,PROD_00465,2025-04-09,2,27.82
TXN_0004990,CUST_00051,PROD_00458,2024-11-04,1,585.67
TXN_0004991,CUST_00857,PROD_00377,2025-07-06,2,436.48
TXN_0004992,CUST_00953,PROD_00039,2025-07-01,1,499.74
TXN_0004993,CUST_00991,PROD_00459,2025-06-24,1,245.95
TXN_0004994,CUST_00070,PROD_00289,2024-06-09,1,378.09
TXN_0004995,CUST_00222,PROD_00306,2024-02-08,2,22.53
TXN_0004996,CUST_00789,PROD_00228,2024-08-02,1,1543.93
TXN_0004997,CUST_00281,PROD_00471,2025-06-22,1,1714.88
TXN_0004998,CUST_00775,PROD_00181,2025-06-12,1,421.24
TXN_0004999,CUST_00902,PROD_00007,2024-07-06,1,728.4
TXN_0005000,CUST_00447,PROD_00381,2025-05-04,1,48.54
TXN_0005001,CUST_00172,PROD_00033,2025-03-05,2,1373.41
TXN_0005002,CUST_00228,PROD_00468,2025-06-21,3,43.75
TXN_0005003,CUST_00763,PROD_00146,2024-12-02,1,132.5
TXN_0005004,CUST_00227,PROD_00172,2025-03-16,1,490.78
TXN_0005005,CUST_00992,PROD_00257,2025-05-18,1,211.47
TXN_0005006,CUST_00649,PROD_00161,2023-07-14,1,438.37
TXN_0005007,CUST_00158,PROD_00015,2025-03-12,1,1290.98
TXN_0005008,CUST_00268,PROD_00322,2025-03-05,2,1349.45
TXN_0005009,CUST_00075,PROD_00402,2025-07-06,2,257.35
TXN_0005010,CUST_00329,PROD_00466,2025-05-17,1,457.91
TXN_0005011,CUST_00360,PROD_00144,2022-04-28,3,510.33
TXN_0005012,CUST_00149,PROD_00217,2025-06-14,1,1369.8
TXN_0005013,CUST_00557,PROD_00364,2025-06-21,1,43.17
TXN_0005014,CUST_00692,PROD_00123,2024-06-23,1,323.77
TXN_0005015,CUST_00714,PROD_00090,2025-04-24,1,656.87
TXN_0005016,CUST_00757,PROD_00315,2025-07-09,1,407.71
TXN_0005017,CUST_00216,PROD_00117,2025-02-15,1,1225.74
TXN_0005018,CUST_00989,PROD_00423,2025-05-04,3,297.57
TXN_0005019,CUST_00364,PROD_00073,2024-09-15,1,773.79
TXN_0005020,CUST_00654,PROD_00348,2025-03-08,1,441.88
TXN_0005021,CUST_00393,PROD_00149,2025-01-03,1,1265.64
TXN_0005022,CUST_00027,PROD_00209,2024-08-05,2,633.82
TXN_0005023,CUST_00381,PROD_00234,2024-10-06,1,844.71
TXN_0005024,CUST_00395,PROD_00099,2025-02-03,2,996.9
TXN_0005025,CUST_00125,PROD_00458,2025-05-03,1,585.67
TXN_0005026,CUST_00487,PROD_00485,2025-04-15,1,785.41
TXN_0005027,CUST_00622,PROD_00466,2022-11-20,2,457.91
TXN_0005028,CUST_00832,PROD_00081,2025-06-26,1,1785.69
TXN_0005029,CUST_00491,PROD_00371,2024-11-14,2,707.82
TXN_0005030,CUST_00785,PROD_00424,2025-01-15,3,446.97
TXN_0005031,CUST_00329,PROD_00062,2025-05-29,1,148.56
TXN_0005032,CUST_00077,PROD_00402,2025-03-17,2,257.35
TXN_0005033,CUST_00980,PROD_00172,2024-11-15,1,490.78
TXN_0005034,CUST_00393,PROD_00219,2024-09-20,3,102.49
TXN_0005035,CUST_00446,PROD_00138,2024-08-20,2,290.6
TXN_0005036,CUST_00710,PROD_00071,2024-02-13,3,671.79
TXN_0005037,CUST_00426,PROD_00128,2025-06-05,2,31.67
TXN_0005038,CUST_00721,PROD_00401,2025-04-22,2,15.66
TXN_0005039,CUST_00125,PROD_00040,2025-01-11,2,702.12
TXN_0005040,CUST_00937,PROD_00214,2025-05-08,1,767.02
TXN_0005041,CUST_00991,PROD_00407,2025-06-30,2,1802.19
TXN_0005042,CUST_00364,PROD_00315,2024-03-09,1,407.71
TXN_0005043,CUST_00395,PROD_00061,2024-06-24,1,1362.28
TXN_0005044,CUST_00531,PROD_00059,2023-11-01,1,37.7
TXN_0005045,CUST_00149,PROD_00213,2025-06-29,1,18.43
TXN_0005046,CUST_00969,PROD_00283,2023-10-14,1,579.25
TXN_0005047,CUST_00222,PROD_00283,2024-03-07,1,579.25
TXN_0005048,CUST_00075,PROD_00075,2025-07-03,1,1425.89
TXN_0005049,CUST_00356,PROD_00141,2025-07-01,1,1181.91
TXN_0005050,CUST_00070,PROD_00380,2024-06-08,1,954.99
TXN_0005051,CUST_00763,PROD_00462,2025-05-20,1,224.92
TXN_0005052,CUST_00402,PROD_00360,2025-05-31,1,179.39
TXN_0005053,CUST_00907,PROD_00121,2025-03-29,2,481.15
TXN_0005054,CUST_00442,PROD_00443,2025-01-16,1,966.48
TXN_0005055,CUST_00690,PROD_00294,2025-02-16,3,239.03
TXN_0005056,CUST_00957,PROD_00097,2025-06-04,1,558.41
TXN_0005057,CUST_00902,PROD_00038,2024-09-26,1,275.72
TXN_0005058,CUST_00589,PROD_00422,2025-04-08,2,41.41
TXN_0005059,CUST_00711,PROD_00128,2025-06-06,1,31.67
TXN_0005060,CUST_00259,PROD_00118,2025-06-12,1,665.7
TXN_0005061,CUST_00287,PROD_00391,2025-07-06,1,40.81
TXN_0005062,CUST_00850,PROD_00158,2025-07-08,1,772.12
TXN_0005063,CUST_00816,PROD_00420,2022-04-07,1,479.53
TXN_0005064,CUST_00222,PROD_00475,2025-03-14,1,476.44
TXN_0005065,CUST_00616,PROD_00343,2025-04-26,2,413.76
TXN_0005066,CUST_00690,PROD_00439,2025-05-06,1,20.4
