customer_id,rank,product_id,product_name,category,price,confidence_score,recommendation_type,customer_segment,journey_stage,explanation
CUST_00512,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00513,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00513,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00513,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00514,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00514,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00514,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00515,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00515,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00515,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00516,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00516,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00516,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00517,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00517,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00517,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00518,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00518,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00518,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00519,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00519,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00519,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00520,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00520,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00520,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00521,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00521,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00521,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00522,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00522,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00522,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00523,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00523,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00523,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00524,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00524,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00524,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00525,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00525,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00525,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00526,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00526,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00526,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00527,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00527,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00527,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00528,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00528,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00528,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00529,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00529,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00529,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00530,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00530,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00530,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00531,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00531,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00531,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00532,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00532,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00532,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00533,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00533,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00533,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00534,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00534,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00534,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00535,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00535,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00535,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00536,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00536,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00536,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00537,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00537,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00537,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00538,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00538,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00538,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00539,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00539,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00539,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00540,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00540,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00540,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00541,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00541,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00541,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00542,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00542,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00542,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00543,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00543,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00543,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00544,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00544,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00544,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00545,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00545,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00545,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00546,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00546,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00546,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00547,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00547,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00547,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00548,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00548,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00548,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00549,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00549,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00549,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00550,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00550,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00550,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00551,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00551,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00551,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00552,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00552,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00552,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00553,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00553,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00553,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00554,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00554,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00554,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00555,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00555,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00555,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00556,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00556,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00556,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00557,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00557,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00557,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00558,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00558,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00558,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00559,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00559,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00559,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00560,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00560,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00560,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00561,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00561,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00561,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00562,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00562,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00562,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00563,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00563,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00563,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00564,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00564,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00564,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00565,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00565,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00565,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00566,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00566,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00566,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00567,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00567,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00567,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00568,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00568,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00568,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00569,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00569,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00569,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00570,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00570,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00570,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00571,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00571,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00571,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00572,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00572,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00572,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00573,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00573,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00573,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00574,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00574,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00574,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00575,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00575,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00575,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00576,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00576,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00576,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00577,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00577,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00577,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00578,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00578,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00578,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00579,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00579,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00579,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00580,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00580,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00580,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00581,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00581,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00581,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00582,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00582,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00582,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00583,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00583,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00583,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00584,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00584,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00584,3,PROD_00209,Elite Headphones,Electronics,633.82,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00585,1,PROD_00370,Elite Wireless Speaker,Electronics,789.23,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
CUST_00585,2,PROD_00181,Premium Water Bottle,Sports,421.24,0.6,popular,unknown,unknown,Popular choice • Frequently purchased
